SNO,Date,Time,SGP40,Voltage_V
556,25-09-2025,10:44:01:385691,31473,2.67
557,25-09-2025,10:44:05:392742,31474,2.66
558,25-09-2025,10:44:09:782857,31476,2.67
559,25-09-2025,10:44:14:814691,31476,2.67
560,25-09-2025,10:44:20:749690,31476,2.65
561,25-09-2025,10:44:23:711691,31479,2.65
562,25-09-2025,10:44:27:403691,31481,2.68
563,25-09-2025,10:44:30:670691,31488,2.68
564,25-09-2025,10:44:37:048688,31490,2.66
565,25-09-2025,10:44:41:179651,31493,2.66
566,25-09-2025,10:44:44:595691,31488,2.69
567,25-09-2025,10:44:49:417691,31481,2.69
568,25-09-2025,10:44:53:818691,31485,2.68
569,25-09-2025,10:44:56:786691,31485,2.67
570,25-09-2025,10:45:05:084690,31483,2.68
571,25-09-2025,10:45:09:792691,31476,2.67
572,25-09-2025,10:45:13:176691,31472,2.67
573,25-09-2025,10:45:17:466691,31470,2.68
574,25-09-2025,10:45:21:055819,31474,2.68
575,25-09-2025,10:45:25:876691,31476,2.68
576,25-09-2025,10:45:31:604691,31484,2.69
577,25-09-2025,10:45:34:568691,31493,2.68
578,25-09-2025,10:45:39:294691,31498,2.66
579,25-09-2025,10:45:43:415651,31494,2.66
580,25-09-2025,10:45:50:000706,31493,2.66
581,25-09-2025,10:45:54:886691,31489,2.66
582,25-09-2025,10:45:58:433691,31494,2.68
583,25-09-2025,10:46:02:245691,31490,2.68
584,25-09-2025,10:46:06:050692,31491,2.66
585,25-09-2025,10:46:16:183781,31489,2.66
586,25-09-2025,10:46:21:012691,31489,2.67
587,25-09-2025,10:46:30:298692,31483,2.67
588,25-09-2025,10:46:35:469702,31488,2.67
589,25-09-2025,10:46:40:640687,31494,2.66
590,25-09-2025,10:46:45:812687,31498,2.69
591,25-09-2025,10:46:50:985687,31503,2.66
592,25-09-2025,10:46:59:062651,31505,2.66
593,25-09-2025,10:47:08:306692,31503,2.66
594,25-09-2025,10:47:14:325687,31488,2.66
595,25-09-2025,10:47:20:221690,31494,2.68
596,25-09-2025,10:47:24:259690,31505,2.67
597,25-09-2025,10:47:35:547691,31509,2.67
598,25-09-2025,10:47:43:586651,31498,2.67
599,25-09-2025,10:47:47:317691,31494,2.66
600,25-09-2025,10:47:50:806731,31495,2.68
601,25-09-2025,10:47:54:572689,31495,2.67
602,25-09-2025,10:48:03:338691,31507,2.68
603,25-09-2025,10:48:09:126691,31510,2.68
604,25-09-2025,10:48:13:294753,31503,2.67
605,25-09-2025,10:48:16:161691,31512,2.69
606,25-09-2025,10:48:20:667786,31517,2.66
607,25-09-2025,10:48:24:154788,31520,2.68
608,25-09-2025,10:48:28:872691,31524,2.69
609,25-09-2025,10:48:32:858691,31526,2.67
610,25-09-2025,10:48:36:867690,31526,2.66
611,25-09-2025,10:48:43:333691,31524,2.67
612,25-09-2025,10:48:47:945687,31525,2.67
613,25-09-2025,10:48:54:293692,31520,2.67
614,25-09-2025,10:48:59:007651,31516,2.66
615,25-09-2025,10:49:03:170691,31516,2.67
616,25-09-2025,10:49:08:395692,31521,2.68
617,25-09-2025,10:49:16:280691,31521,2.67
618,25-09-2025,10:49:21:540691,31519,2.66
619,25-09-2025,10:49:24:678691,31517,2.66
620,25-09-2025,10:49:27:229827,31515,2.68
621,25-09-2025,10:49:32:363691,31520,2.67
622,25-09-2025,10:49:37:267706,31521,2.68
623,25-09-2025,10:49:42:662651,31524,2.67
624,25-09-2025,10:49:46:892691,31519,2.68
625,25-09-2025,10:49:51:223691,31509,2.66
626,25-09-2025,10:49:55:651691,31501,2.66
627,25-09-2025,10:50:00:592691,31490,2.67
628,25-09-2025,10:50:06:975691,31478,2.68
629,25-09-2025,10:50:11:066691,31470,2.67
630,25-09-2025,10:50:14:638690,31460,2.67
631,25-09-2025,10:50:19:868691,31464,2.67
632,25-09-2025,10:50:25:192691,31474,2.69
633,25-09-2025,10:50:30:105691,31478,2.66
634,25-09-2025,10:50:33:394691,31483,2.66
635,25-09-2025,10:50:37:690691,31485,2.68
636,25-09-2025,10:50:43:671651,31481,2.67
637,25-09-2025,10:50:47:439691,31476,2.69
638,25-09-2025,10:50:52:912691,31474,2.68
639,25-09-2025,10:50:58:999691,31486,2.67
640,25-09-2025,10:51:04:419690,31486,2.67
641,25-09-2025,10:51:11:284689,31485,2.66
642,25-09-2025,10:51:18:041691,31483,2.69
643,25-09-2025,10:51:21:963691,31486,2.67
644,25-09-2025,10:51:33:479690,31499,2.66
645,25-09-2025,10:51:38:925692,31504,2.69
646,25-09-2025,10:51:42:759651,31501,2.67
647,25-09-2025,10:51:47:110785,31498,2.66
648,25-09-2025,10:51:50:099692,31496,2.66
649,25-09-2025,10:51:54:071691,31499,2.68
650,25-09-2025,10:51:56:963690,31499,2.68
651,25-09-2025,10:52:00:420691,31493,2.66
652,25-09-2025,10:52:03:508691,31494,2.69
653,25-09-2025,10:52:06:262691,31496,2.67
654,25-09-2025,10:52:10:452691,31505,2.69
655,25-09-2025,10:52:14:758691,31509,2.68
656,25-09-2025,10:52:19:474691,31512,2.66
657,25-09-2025,10:52:24:393691,31516,2.66
658,25-09-2025,10:52:27:453691,31515,2.68
659,25-09-2025,10:52:30:728691,31512,2.68
660,25-09-2025,10:52:34:727756,31510,2.67
661,25-09-2025,10:52:37:813691,31509,2.67
662,25-09-2025,10:52:41:017651,31503,2.66
663,25-09-2025,10:52:45:793691,31506,2.66
664,25-09-2025,10:52:50:758691,31512,2.69
665,25-09-2025,10:52:57:786691,31514,2.66
666,25-09-2025,10:53:03:509691,31515,2.68
667,25-09-2025,10:53:08:022691,31516,2.66
668,25-09-2025,10:53:13:338699,31517,2.67
669,25-09-2025,10:53:19:693753,31521,2.68
670,25-09-2025,10:53:23:386685,31529,2.67
671,25-09-2025,10:53:29:559686,31532,2.68
672,25-09-2025,10:53:33:443686,31537,2.67
673,25-09-2025,10:53:38:324686,31536,2.68
674,25-09-2025,10:53:41:899648,31541,2.66
675,25-09-2025,10:53:45:285686,31547,2.68
676,25-09-2025,10:53:49:491686,31553,2.69
677,25-09-2025,10:53:52:884686,31551,2.66
678,25-09-2025,10:53:56:141686,31548,2.67
679,25-09-2025,10:53:59:622686,31543,2.67
680,25-09-2025,10:54:03:680685,31541,2.68
681,25-09-2025,10:54:08:028687,31527,2.66
682,25-09-2025,10:54:13:572686,31526,2.66
683,25-09-2025,10:54:21:886684,31526,2.67
684,25-09-2025,10:54:27:787687,31535,2.69
685,25-09-2025,10:54:33:213686,31540,2.67
686,25-09-2025,10:54:37:505686,31540,2.67
687,25-09-2025,10:54:41:656648,31538,2.66
688,25-09-2025,10:54:45:409687,31536,2.66
689,25-09-2025,10:54:48:358710,31538,2.68
690,25-09-2025,10:54:51:851682,31542,2.67
691,25-09-2025,10:54:56:588686,31547,2.66
692,25-09-2025,10:55:00:781686,31556,2.68
693,25-09-2025,10:55:07:355685,31555,2.66
694,25-09-2025,10:55:11:918685,31550,2.67
695,25-09-2025,10:55:15:195701,31547,2.66
696,25-09-2025,10:55:20:854685,31547,2.66
697,25-09-2025,10:55:26:501685,31558,2.66
698,25-09-2025,10:55:34:656685,31551,2.67
699,25-09-2025,10:55:40:115685,31550,2.67
700,25-09-2025,10:55:43:291648,31547,2.68
701,25-09-2025,10:55:46:805686,31553,2.69
702,25-09-2025,10:55:50:008686,31557,2.67
703,25-09-2025,10:55:52:701687,31559,2.67
704,25-09-2025,10:55:59:023686,31561,2.67
705,25-09-2025,10:56:02:093700,31550,2.67
706,25-09-2025,10:56:05:375710,31552,2.69
707,25-09-2025,10:56:09:891686,31561,2.67
708,25-09-2025,10:56:13:151720,31566,2.7
709,25-09-2025,10:56:16:914686,31563,2.66
710,25-09-2025,10:56:22:334685,31558,2.69
711,25-09-2025,10:56:24:703685,31561,2.68
712,25-09-2025,10:56:27:181716,31567,2.67
713,25-09-2025,10:56:29:716687,31572,2.68
714,25-09-2025,10:56:31:549686,31572,2.68
715,25-09-2025,10:56:41:666640,31574,2.68
716,25-09-2025,10:56:45:105686,31577,2.66
717,25-09-2025,10:56:48:170686,31574,2.67
718,25-09-2025,10:56:52:070759,31571,2.67
719,25-09-2025,10:56:56:573686,31569,2.66
720,25-09-2025,10:57:01:795685,31566,2.69
721,25-09-2025,10:57:05:171686,31563,2.67
722,25-09-2025,10:57:08:246686,31564,2.69
723,25-09-2025,10:57:15:278684,31569,2.68
724,25-09-2025,10:57:19:929686,31572,2.68
725,25-09-2025,10:57:25:251686,31569,2.67
726,25-09-2025,10:57:28:942686,31569,2.66
727,25-09-2025,10:57:33:880686,31566,2.67
728,25-09-2025,10:57:38:359687,31567,2.66
729,25-09-2025,10:57:44:741648,31567,2.67
730,25-09-2025,10:57:47:784685,31573,2.66
731,25-09-2025,10:57:52:902686,31574,2.67
732,25-09-2025,10:57:56:172686,31578,2.67
733,25-09-2025,10:58:00:093686,31578,2.68
734,25-09-2025,10:58:03:238686,31582,2.67
735,25-09-2025,10:58:06:848686,31582,2.67
736,25-09-2025,10:58:09:937686,31582,2.66
737,25-09-2025,10:58:15:259686,31582,2.66
738,25-09-2025,10:58:19:536686,31583,2.67
739,25-09-2025,10:58:25:067686,31590,2.68
740,25-09-2025,10:58:28:738685,31598,2.66
741,25-09-2025,10:58:32:423724,31605,2.69
742,25-09-2025,10:58:35:145686,31608,2.67
743,25-09-2025,10:58:38:778686,31610,2.68
744,25-09-2025,10:58:42:307648,31612,2.66
745,25-09-2025,10:58:45:745686,31610,2.67
746,25-09-2025,10:58:49:053686,31609,2.67
747,25-09-2025,10:58:52:709686,31607,2.69
748,25-09-2025,10:58:55:988686,31609,2.67
749,25-09-2025,10:58:59:670686,31609,2.68
750,25-09-2025,10:59:03:375685,31607,2.67
751,25-09-2025,10:59:08:877686,31607,2.68
752,25-09-2025,10:59:17:102686,31613,2.66
753,25-09-2025,10:59:26:623686,31605,2.66
754,25-09-2025,10:59:31:794682,31598,2.67
755,25-09-2025,10:59:36:967682,31594,2.66
756,25-09-2025,10:59:47:383653,31589,2.67
757,25-09-2025,11:00:02:237694,31592,2.67
758,25-09-2025,11:00:13:582697,31589,2.67
759,25-09-2025,11:00:18:753681,31582,2.68
760,25-09-2025,11:00:26:794685,31579,2.67
761,25-09-2025,11:00:32:023686,31579,2.66
762,25-09-2025,11:00:36:354686,31569,2.67
763,25-09-2025,11:00:41:142648,31563,2.67
764,25-09-2025,11:00:45:478717,31568,2.67
765,25-09-2025,11:00:51:108687,31582,2.66
766,25-09-2025,11:00:56:201769,31588,2.66
767,25-09-2025,11:01:02:482684,31593,2.67
768,25-09-2025,11:01:14:978688,31598,2.67
769,25-09-2025,11:01:25:948686,31574,2.66
770,25-09-2025,11:01:31:585684,31551,2.67
771,25-09-2025,11:01:36:756682,31561,2.67
772,25-09-2025,11:01:47:138653,31595,2.67
773,25-09-2025,11:01:52:329687,31612,2.68
774,25-09-2025,11:02:01:220725,31615,2.66
775,25-09-2025,11:02:04:860686,31620,2.67
776,25-09-2025,11:02:08:502686,31621,2.68
777,25-09-2025,11:02:12:026686,31619,2.68
778,25-09-2025,11:02:16:128686,31612,2.66
779,25-09-2025,11:02:19:172686,31613,2.66
780,25-09-2025,11:02:22:555685,31610,2.68
781,25-09-2025,11:02:27:647686,31605,2.68
782,25-09-2025,11:02:30:815686,31605,2.66
783,25-09-2025,11:02:33:786686,31608,2.69
784,25-09-2025,11:02:36:875686,31604,2.66
785,25-09-2025,11:02:40:073648,31600,2.66
786,25-09-2025,11:02:42:893686,31600,2.68
787,25-09-2025,11:02:46:374686,31600,2.67
788,25-09-2025,11:02:49:676686,31608,2.68
789,25-09-2025,11:02:54:410686,31605,2.67
790,25-09-2025,11:03:03:929685,31599,2.66
791,25-09-2025,11:03:17:239691,31595,2.67
792,25-09-2025,11:03:18:326627,31600,2.66
793,25-09-2025,11:03:19:412625,31600,2.67
794,25-09-2025,11:03:20:498645,31599,2.67
795,25-09-2025,11:03:21:584627,31599,2.66
796,25-09-2025,11:03:22:670647,31600,2.66
797,25-09-2025,11:03:23:756625,31605,2.66
798,25-09-2025,11:03:24:844645,31608,2.66
799,25-09-2025,11:03:25:930627,31613,2.66
800,25-09-2025,11:03:27:016647,31613,2.67
801,25-09-2025,11:03:28:102626,31612,2.66
802,25-09-2025,11:03:29:188661,31608,2.67
803,25-09-2025,11:03:30:274627,31609,2.66
804,25-09-2025,11:03:31:360628,31607,2.67
805,25-09-2025,11:03:32:446648,31608,2.67
806,25-09-2025,11:03:33:534626,31608,2.67
807,25-09-2025,11:03:34:620646,31610,2.67
808,25-09-2025,11:03:35:706628,31609,2.67
809,25-09-2025,11:03:36:792648,31610,2.66
810,25-09-2025,11:03:37:878625,31605,2.66
811,25-09-2025,11:03:38:964646,31608,2.67
812,25-09-2025,11:03:40:050628,31609,2.68
813,25-09-2025,11:03:41:136626,31609,2.66
814,25-09-2025,11:03:42:222646,31604,2.67
815,25-09-2025,11:03:43:311628,31603,2.66
816,25-09-2025,11:03:44:397648,31600,2.67
817,25-09-2025,11:03:45:483626,31604,2.66
818,25-09-2025,11:03:46:569646,31605,2.67
819,25-09-2025,11:03:47:655628,31605,2.67
820,25-09-2025,11:03:48:741647,31603,2.67
821,25-09-2025,11:03:49:827626,31607,2.67
822,25-09-2025,11:03:50:913646,31607,2.66
823,25-09-2025,11:03:52:001628,31603,2.67
824,25-09-2025,11:03:53:087626,31602,2.68
825,25-09-2025,11:03:54:173646,31599,2.66
826,25-09-2025,11:03:55:259628,31597,2.68
827,25-09-2025,11:03:56:347648,31592,2.67
828,25-09-2025,11:03:57:433626,31593,2.67
829,25-09-2025,11:03:58:519646,31595,2.67
830,25-09-2025,11:03:59:605627,31593,2.66
831,25-09-2025,11:04:00:691648,31593,2.66
832,25-09-2025,11:04:01:779626,31590,2.67
833,25-09-2025,11:04:02:865628,31590,2.67
834,25-09-2025,11:04:03:951648,31588,2.66
835,25-09-2025,11:04:05:037626,31588,2.66
836,25-09-2025,11:04:06:123646,31588,2.66
837,25-09-2025,11:04:07:209628,31592,2.66
838,25-09-2025,11:04:08:295648,31592,2.67
839,25-09-2025,11:04:09:381626,31589,2.67
840,25-09-2025,11:04:10:469645,31587,2.66
841,25-09-2025,11:04:11:555628,31588,2.65
842,25-09-2025,11:04:12:641648,31585,2.67
843,25-09-2025,11:04:13:727626,31582,2.68
844,25-09-2025,11:04:14:813628,31579,2.67
845,25-09-2025,11:04:15:899648,31577,2.66
846,25-09-2025,11:04:16:985626,31581,2.67
847,25-09-2025,11:04:18:071652,31578,2.66
848,25-09-2025,11:04:19:157628,31572,2.67
849,25-09-2025,11:04:20:245648,31568,2.66
850,25-09-2025,11:04:21:331625,31573,2.67
851,25-09-2025,11:04:22:417646,31577,2.66
852,25-09-2025,11:04:23:503628,31579,2.66
853,25-09-2025,11:04:24:589626,31579,2.66
854,25-09-2025,11:04:25:676642,31581,2.67
855,25-09-2025,11:04:26:762628,31585,2.66
856,25-09-2025,11:04:27:848648,31585,2.67
857,25-09-2025,11:04:28:937626,31588,2.67
858,25-09-2025,11:04:30:023646,31590,2.67
859,25-09-2025,11:04:31:109628,31589,2.66
860,25-09-2025,11:04:32:195647,31592,2.66
861,25-09-2025,11:04:33:281626,31589,2.67
862,25-09-2025,11:04:34:367649,31588,2.66
863,25-09-2025,11:04:35:453628,31585,2.66
864,25-09-2025,11:04:36:539626,31587,2.68
865,25-09-2025,11:04:37:625646,31592,2.66
866,25-09-2025,11:04:38:713628,31590,2.67
867,25-09-2025,11:04:39:799648,31590,2.67
868,25-09-2025,11:04:40:885626,31590,2.67
869,25-09-2025,11:04:41:971646,31593,2.67
870,25-09-2025,11:04:43:057627,31594,2.67
871,25-09-2025,11:04:44:143654,31597,2.67
872,25-09-2025,11:04:45:229626,31595,2.68
873,25-09-2025,11:04:46:315686,31593,2.66
874,25-09-2025,11:04:47:403627,31594,2.67
875,25-09-2025,11:04:48:489628,31594,2.67
876,25-09-2025,11:04:49:575648,31597,2.67
877,25-09-2025,11:04:50:661626,31598,2.67
878,25-09-2025,11:04:51:747646,31598,2.67
879,25-09-2025,11:04:52:833628,31594,2.67
880,25-09-2025,11:04:53:919647,31594,2.67
881,25-09-2025,11:04:55:005626,31589,2.67
882,25-09-2025,11:04:56:091646,31587,2.67
883,25-09-2025,11:04:57:180628,31583,2.66
884,25-09-2025,11:04:58:266626,31582,2.67
885,25-09-2025,11:04:59:352646,31583,2.67
886,25-09-2025,11:05:00:438628,31584,2.66
887,25-09-2025,11:05:01:524648,31584,2.67
888,25-09-2025,11:05:02:610626,31585,2.67
889,25-09-2025,11:05:03:696646,31583,2.67
890,25-09-2025,11:05:04:782627,31576,2.66
891,25-09-2025,11:05:05:868647,31571,2.67
892,25-09-2025,11:05:06:956625,31572,2.66
893,25-09-2025,11:05:08:042660,31569,2.66
894,25-09-2025,11:05:09:128626,31568,2.67
895,25-09-2025,11:05:10:214627,31568,2.67
896,25-09-2025,11:05:11:300647,31572,2.67
897,25-09-2025,11:05:12:386625,31577,2.66
898,25-09-2025,11:05:13:472645,31577,2.66
899,25-09-2025,11:05:14:558627,31577,2.66
900,25-09-2025,11:05:15:646647,31579,2.67
901,25-09-2025,11:05:16:732625,31582,2.67
902,25-09-2025,11:05:17:818645,31582,2.66
903,25-09-2025,11:05:18:904627,31585,2.66
904,25-09-2025,11:05:19:990625,31588,2.67
905,25-09-2025,11:05:21:076645,31587,2.66
906,25-09-2025,11:05:22:162627,31584,2.66
907,25-09-2025,11:05:23:248647,31589,2.67
908,25-09-2025,11:05:24:334625,31588,2.66
909,25-09-2025,11:05:25:422645,31588,2.67
910,25-09-2025,11:05:26:508627,31588,2.67
911,25-09-2025,11:05:27:594647,31590,2.66
912,25-09-2025,11:05:28:680625,31590,2.67
913,25-09-2025,11:05:29:766645,31584,2.66
914,25-09-2025,11:05:30:852627,31587,2.66
915,25-09-2025,11:05:31:939625,31588,2.66
916,25-09-2025,11:05:33:025645,31590,2.66
917,25-09-2025,11:05:34:114627,31592,2.66
918,25-09-2025,11:05:35:200647,31594,2.67
919,25-09-2025,11:05:36:286625,31594,2.67
920,25-09-2025,11:05:37:372645,31593,2.67
921,25-09-2025,11:05:38:458627,31590,2.67
922,25-09-2025,11:05:39:544647,31590,2.68
923,25-09-2025,11:05:40:630625,31588,2.67
924,25-09-2025,11:05:41:716627,31590,2.67
925,25-09-2025,11:05:42:802647,31589,2.66
926,25-09-2025,11:05:43:890625,31589,2.66
927,25-09-2025,11:05:44:976660,31588,2.67
928,25-09-2025,11:05:46:062627,31590,2.66
929,25-09-2025,11:05:47:148647,31588,2.66
930,25-09-2025,11:05:48:234625,31592,2.66
931,25-09-2025,11:05:49:320645,31595,2.66
932,25-09-2025,11:05:50:406627,31595,2.66
933,25-09-2025,11:05:51:492647,31594,2.67
934,25-09-2025,11:05:52:580625,31593,2.67
935,25-09-2025,11:05:53:666627,31590,2.67
936,25-09-2025,11:05:54:752647,31588,2.67
937,25-09-2025,11:05:55:838625,31587,2.67
938,25-09-2025,11:05:56:924645,31584,2.66
939,25-09-2025,11:05:58:010627,31584,2.67
940,25-09-2025,11:05:59:096647,31584,2.66
941,25-09-2025,11:06:00:182625,31587,2.67
942,25-09-2025,11:06:01:268645,31582,2.66
943,25-09-2025,11:06:02:357631,31583,2.66
944,25-09-2025,11:06:03:443625,31582,2.67
945,25-09-2025,11:06:04:530641,31585,2.67
946,25-09-2025,11:06:05:618627,31587,2.67
947,25-09-2025,11:06:06:704647,31589,2.66
948,25-09-2025,11:06:07:790625,31592,2.67
949,25-09-2025,11:06:08:876645,31589,2.66
950,25-09-2025,11:06:09:962627,31589,2.67
951,25-09-2025,11:06:11:050647,31589,2.67
952,25-09-2025,11:06:12:136625,31590,2.66
953,25-09-2025,11:06:13:222645,31590,2.67
954,25-09-2025,11:06:14:308627,31593,2.67
955,25-09-2025,11:06:15:394625,31589,2.66
956,25-09-2025,11:06:16:480645,31595,2.67
957,25-09-2025,11:06:17:566627,31598,2.66
958,25-09-2025,11:06:18:652647,31595,2.66
959,25-09-2025,11:06:19:738625,31595,2.67
960,25-09-2025,11:06:20:826733,31595,2.67
961,25-09-2025,11:06:21:912627,31597,2.66
962,25-09-2025,11:06:22:998647,31594,2.66
963,25-09-2025,11:06:24:084625,31593,2.66
964,25-09-2025,11:06:25:170660,31594,2.67
965,25-09-2025,11:06:26:256626,31592,2.66
966,25-09-2025,11:06:27:342627,31587,2.66
967,25-09-2025,11:06:28:428647,31589,2.66
968,25-09-2025,11:06:29:516625,31584,2.67
969,25-09-2025,11:06:30:602682,31582,2.66
970,25-09-2025,11:06:31:688627,31582,2.67
971,25-09-2025,11:06:32:774647,31583,2.67
972,25-09-2025,11:06:33:860625,31585,2.66
973,25-09-2025,11:06:34:946645,31583,2.66
974,25-09-2025,11:06:36:032627,31584,2.66
975,25-09-2025,11:06:37:118625,31583,2.66
976,25-09-2025,11:06:38:204645,31583,2.66
977,25-09-2025,11:06:39:292627,31584,2.67
978,25-09-2025,11:06:40:378647,31581,2.66
979,25-09-2025,11:06:41:464625,31585,2.66
980,25-09-2025,11:06:42:550645,31584,2.66
981,25-09-2025,11:06:43:636627,31585,2.67
982,25-09-2025,11:06:44:722647,31593,2.67
983,25-09-2025,11:06:45:808625,31589,2.66
984,25-09-2025,11:06:46:894645,31592,2.67
985,25-09-2025,11:06:47:983627,31593,2.67
986,25-09-2025,11:06:49:069625,31598,2.66
987,25-09-2025,11:06:50:155645,31595,2.67
988,25-09-2025,11:06:51:241627,31594,2.67
989,25-09-2025,11:06:52:327647,31590,2.67
990,25-09-2025,11:06:53:413625,31595,2.67
991,25-09-2025,11:06:54:499645,31595,2.68
992,25-09-2025,11:06:55:585627,31597,2.67
993,25-09-2025,11:06:56:671647,31599,2.66
994,25-09-2025,11:06:57:759625,31595,2.67
995,25-09-2025,11:06:58:845627,31595,2.67
996,25-09-2025,11:06:59:931647,31593,2.67
997,25-09-2025,11:07:01:017625,31593,2.68
998,25-09-2025,11:07:02:103645,31588,2.66
999,25-09-2025,11:07:03:189627,31589,2.68
1000,25-09-2025,11:07:04:275648,31590,2.68
1001,25-09-2025,11:07:05:361626,31592,2.66
1002,25-09-2025,11:07:06:449646,31588,2.67
1003,25-09-2025,11:07:07:535628,31590,2.68
1004,25-09-2025,11:07:08:621648,31594,2.67
1005,25-09-2025,11:07:09:707626,31595,2.67
1006,25-09-2025,11:07:10:793628,31597,2.66
1007,25-09-2025,11:07:11:879648,31593,2.67
1008,25-09-2025,11:07:12:965626,31592,2.66
1009,25-09-2025,11:07:14:051646,31592,2.67
1010,25-09-2025,11:07:15:137627,31597,2.67
1011,25-09-2025,11:07:16:225648,31590,2.67
1012,25-09-2025,11:07:17:311626,31590,2.67
1013,25-09-2025,11:07:18:397646,31590,2.67
1014,25-09-2025,11:07:19:483628,31589,2.67
1015,25-09-2025,11:07:20:569626,31589,2.67
1016,25-09-2025,11:07:21:655646,31593,2.65
1017,25-09-2025,11:07:22:741628,31595,2.67
1018,25-09-2025,11:07:23:827648,31595,2.66
1019,25-09-2025,11:07:24:916626,31594,2.66
1020,25-09-2025,11:07:26:002645,31594,2.66
1021,25-09-2025,11:07:27:088628,31597,2.67
1022,25-09-2025,11:07:28:174648,31594,2.67
1023,25-09-2025,11:07:29:260626,31595,2.67
1024,25-09-2025,11:07:30:346646,31598,2.67
1025,25-09-2025,11:07:31:432628,31598,2.66
1026,25-09-2025,11:07:32:518626,31598,2.67
1027,25-09-2025,11:07:33:604646,31600,2.67
1028,25-09-2025,11:07:34:692628,31600,2.66
1029,25-09-2025,11:07:35:778648,31597,2.67
1030,25-09-2025,11:07:36:864625,31599,2.67
1031,25-09-2025,11:07:37:950646,31599,2.66
1032,25-09-2025,11:07:39:036628,31599,2.67
1033,25-09-2025,11:07:40:122648,31599,2.67
1034,25-09-2025,11:07:41:208626,31602,2.67
1035,25-09-2025,11:07:42:294628,31598,2.67
1036,25-09-2025,11:07:43:389643,31598,2.66
1037,25-09-2025,11:07:44:475628,31602,2.67
1038,25-09-2025,11:07:45:561648,31600,2.66
1039,25-09-2025,11:07:46:648626,31603,2.66
1040,25-09-2025,11:07:47:734645,31603,2.67
1041,25-09-2025,11:07:48:820628,31602,2.67
1042,25-09-2025,11:07:49:906648,31598,2.67
1043,25-09-2025,11:07:50:992626,31593,2.66
1044,25-09-2025,11:07:52:080669,31595,2.67
1045,25-09-2025,11:07:53:166644,31593,2.66
1046,25-09-2025,11:07:54:252626,31590,2.67
1047,25-09-2025,11:07:55:338646,31597,2.67
1048,25-09-2025,11:07:56:424628,31592,2.67
1049,25-09-2025,11:07:57:510648,31594,2.67
1050,25-09-2025,11:07:58:596625,31592,2.66
1051,25-09-2025,11:07:59:682646,31590,2.66
1052,25-09-2025,11:08:00:768628,31590,2.67
1053,25-09-2025,11:08:01:856648,31598,2.67
1054,25-09-2025,11:08:02:942626,31594,2.67
1055,25-09-2025,11:08:04:028661,31600,2.66
1056,25-09-2025,11:08:05:114627,31599,2.66
1057,25-09-2025,11:08:06:200628,31597,2.66
1058,25-09-2025,11:08:07:286648,31594,2.67
1059,25-09-2025,11:08:08:372626,31594,2.66
1060,25-09-2025,11:08:09:458645,31598,2.66
1061,25-09-2025,11:08:10:546628,31603,2.66
1062,25-09-2025,11:08:11:632648,31602,2.67
1063,25-09-2025,11:08:12:720626,31600,2.67
1064,25-09-2025,11:08:13:806646,31600,2.66
1065,25-09-2025,11:08:14:892628,31600,2.66
1066,25-09-2025,11:08:15:978626,31600,2.67
1067,25-09-2025,11:08:17:064646,31599,2.67
1068,25-09-2025,11:08:18:150628,31600,2.67
1069,25-09-2025,11:08:19:236648,31605,2.67
1070,25-09-2025,11:08:20:325625,31607,2.66
1071,25-09-2025,11:08:21:411646,31608,2.67
1072,25-09-2025,11:08:22:497628,31604,2.66
