SNO,Date,Time,HeaterProfile,BME_Temp,BME_Hum,BME_GasResistance
100,14-08-2025,14:00:36:516926,596,22.2,55.95,116231
101,14-08-2025,14:00:39:382926,596,22.15,56.14,110083
102,14-08-2025,14:00:40:611926,596,22.14,56.43,120159
103,14-08-2025,14:00:42:047926,596,22.12,56.77,124181
104,14-08-2025,14:00:45:117926,596,22.05,57.66,112256
105,14-08-2025,14:00:46:345926,596,22.03,57.96,121528
106,14-08-2025,14:00:47:779926,596,22,58.19,125922
107,14-08-2025,14:00:54:540926,596,21.9,59.01,91624
108,14-08-2025,14:00:55:971926,596,21.86,59.03,106777
109,14-08-2025,14:00:57:406926,596,21.84,58.97,116628
110,14-08-2025,14:00:58:839926,596,21.82,58.92,121875
111,14-08-2025,14:01:00:272926,596,21.81,58.92,124634
112,14-08-2025,14:01:01:706926,596,21.8,58.97,127712
113,14-08-2025,14:01:03:140926,596,21.79,58.94,129554
114,14-08-2025,14:01:04:573926,596,21.79,58.91,131046
115,14-08-2025,14:01:06:006926,596,21.78,58.9,132265
116,14-08-2025,14:01:09:081926,596,21.73,59.25,116231
117,14-08-2025,14:01:10:524926,596,21.72,59.43,123462
118,14-08-2025,14:01:13:174930,596,21.67,59.55,116469
119,14-08-2025,14:01:14:608926,596,21.66,59.64,123373
120,14-08-2025,14:01:16:041926,596,21.66,59.61,128000
121,14-08-2025,14:01:17:270926,596,21.67,59.59,132987
122,14-08-2025,14:01:18:500926,596,21.68,59.57,135953
123,14-08-2025,14:01:19:734926,596,21.68,59.55,138490
124,14-08-2025,14:01:20:976926,596,21.68,59.57,140197
125,14-08-2025,14:01:22:424926,596,21.67,59.54,139054
126,14-08-2025,14:01:23:830926,596,21.65,59.57,138490
127,14-08-2025,14:01:25:260926,596,21.63,59.71,136935
128,14-08-2025,14:01:26:486926,596,21.62,59.91,140775
129,14-08-2025,14:01:27:715926,596,21.61,60.06,141007
130,14-08-2025,14:01:28:944926,596,21.6,60.22,144347
131,14-08-2025,14:01:30:378926,596,21.57,60.34,142301
132,14-08-2025,14:01:31:606926,596,21.56,60.46,142897
133,14-08-2025,14:01:32:835926,596,21.55,60.48,145578
