SNO,Date,Time,ADC,Temp_C,Humidity_pct,VOC,Phase,Voltage_V
302,23-09-2025,11:05:35:282708,107,25.69,57.27,p-cresol,Pre_Puff,4.09
303,23-09-2025,11:05:36:302708,111,25.7,57.23,p-cresol,Pre_Puff,4.07
304,23-09-2025,11:05:37:324721,106,25.71,57.2,p-cresol,Pre_Puff,4.03
305,23-09-2025,11:05:38:557707,106,25.7,57.17,p-cresol,Pre_Puff,4.07
306,23-09-2025,11:05:40:400709,107,25.71,57.17,p-cresol,Pre_Puff,4.06
307,23-09-2025,11:05:41:423707,107,25.7,57.15,p-cresol,Pre_Puff,4.08
308,23-09-2025,11:05:42:549708,107,25.71,57.15,p-cresol,Pre_Puff,4.06
309,23-09-2025,11:05:43:983708,109,25.72,57.17,p-cresol,Pre_Puff,4.07
310,23-09-2025,11:05:45:005708,111,25.71,57.2,p-cresol,Pre_Puff,4.07
311,23-09-2025,11:05:46:033707,107,25.68,57.53,p-cresol,Pre_Puff,4.07
312,23-09-2025,11:05:47:055709,110,25.68,57.64,p-cresol,Pre_Puff,4.08
313,23-09-2025,11:05:48:590707,107,25.65,58.44,p-cresol,Pre_Puff,4.02
314,23-09-2025,11:05:49:727708,110,25.64,58.34,p-cresol,Pre_Puff,4.07
315,23-09-2025,11:05:50:748708,110,25.65,58.21,p-cresol,Pre_Puff,4.06
316,23-09-2025,11:05:51:970708,107,25.66,58.05,p-cresol,Pre_Puff,4.07
317,23-09-2025,11:05:52:993707,110,25.68,57.87,p-cresol,Pre_Puff,4.07
318,23-09-2025,11:05:54:017709,108,25.7,57.78,p-cresol,Pre_Puff,4.1
319,23-09-2025,11:05:55:041707,112,25.73,57.68,p-cresol,Pre_Puff,4.08
320,23-09-2025,11:05:56:791708,107,25.75,57.56,p-cresol,Pre_Puff,4.02
321,23-09-2025,11:05:57:908708,111,25.78,57.45,p-cresol,Pre_Puff,4.05
322,23-09-2025,11:06:00:980708,103,25.79,57.36,p-cresol,Pre_Puff,4.07
323,23-09-2025,11:06:02:212707,111,25.81,57.28,p-cresol,Pre_Puff,4.06
324,23-09-2025,11:06:03:236702,109,25.84,57.23,p-cresol,Pre_Puff,4.07
325,23-09-2025,11:06:04:257707,111,25.84,57.2,p-cresol,Pre_Puff,4.21
326,23-09-2025,11:06:05:284708,110,25.86,57.19,p-cresol,Pre_Puff,4.06
327,23-09-2025,11:06:06:409708,99,25.87,57.16,p-cresol,Pre_Puff,4.08
328,23-09-2025,11:06:07:431701,111,25.88,57.16,p-cresol,Pre_Puff,4.07
329,23-09-2025,11:06:08:457707,111,25.88,57.19,p-cresol,Pre_Puff,4.07
330,23-09-2025,11:06:09:481709,106,25.87,57.31,p-cresol,Pre_Puff,4.07
331,23-09-2025,11:06:10:813707,109,25.88,57.29,p-cresol,Pre_Puff,4.07
332,23-09-2025,11:06:11:836708,106,25.89,57.16,p-cresol,Pre_Puff,4.12
333,23-09-2025,11:06:12:858701,102,25.9,57.05,p-cresol,Pre_Puff,4.01
334,23-09-2025,11:06:14:499708,107,25.92,56.94,p-cresol,Pre_Puff,4.06
335,23-09-2025,11:06:15:623748,104,25.91,56.86,p-cresol,Pre_Puff,4.01
336,23-09-2025,11:06:16:647709,110,25.9,56.85,p-cresol,Pre_Puff,4.07
337,23-09-2025,11:06:17:669699,110,25.9,56.88,p-cresol,Pre_Puff,4.06
338,23-09-2025,11:06:19:209708,108,25.92,56.86,p-cresol,Pre_Puff,4.08
339,23-09-2025,11:06:20:232708,107,25.92,56.84,p-cresol,Pre_Puff,4.07
340,23-09-2025,11:06:21:255708,109,25.92,56.83,p-cresol,Pre_Puff,4.07
341,23-09-2025,11:06:22:382707,112,25.93,56.85,p-cresol,Pre_Puff,4.07
342,23-09-2025,11:06:30:986709,112,25.94,56.86,p-cresol,Pre_Puff,4.06
343,23-09-2025,11:06:32:008707,106,25.93,56.87,p-cresol,Pre_Puff,4.07
344,23-09-2025,11:06:33:239708,109,25.94,56.87,p-cresol,Pre_Puff,4.09
345,23-09-2025,11:06:35:696708,107,25.94,56.85,p-cresol,Pre_Puff,4.06
346,23-09-2025,11:06:37:132708,110,25.94,56.83,p-cresol,Pre_Puff,4.07
347,23-09-2025,11:06:38:154707,110,25.94,56.78,p-cresol,Pre_Puff,4.07
348,23-09-2025,11:06:39:282709,110,25.94,56.77,p-cresol,Pre_Puff,4.07
349,23-09-2025,11:06:40:610707,103,25.94,56.78,p-cresol,Pre_Puff,4.16
350,23-09-2025,11:06:41:635708,107,25.94,56.8,p-cresol,Pre_Puff,4.07
351,23-09-2025,11:06:42:661708,110,25.94,56.83,p-cresol,Pre_Puff,4.06
352,23-09-2025,11:06:44:092708,106,25.93,56.85,p-cresol,Pre_Puff,4.05
353,23-09-2025,11:06:45:115707,111,25.93,56.87,p-cresol,Pre_Puff,4
354,23-09-2025,11:06:46:348709,106,25.91,56.88,p-cresol,Pre_Puff,4.05
355,23-09-2025,11:06:47:368707,107,25.91,56.92,p-cresol,Pre_Puff,4.03
356,23-09-2025,11:06:48:389701,108,25.91,56.93,p-cresol,Pre_Puff,4.07
357,23-09-2025,11:06:49:520708,111,25.92,56.92,p-cresol,Pre_Puff,4.08
358,23-09-2025,11:06:50:644708,109,25.92,56.89,p-cresol,Pre_Puff,4.06
359,23-09-2025,11:06:52:490707,109,25.92,56.88,p-cresol,Pre_Puff,4.07
360,23-09-2025,11:06:53:515702,110,25.88,57.4,p-cresol,Pre_Puff,4.06
361,23-09-2025,11:06:54:642707,107,25.87,57.42,p-cresol,Pre_Puff,4.21
362,23-09-2025,11:06:55:662708,110,25.87,57.38,p-cresol,Pre_Puff,4.07
363,23-09-2025,11:06:56:683701,111,25.86,57.34,p-cresol,Pre_Puff,4.08
364,23-09-2025,11:06:57:708701,112,25.88,57.34,p-cresol,Pre_Puff,4.07
365,23-09-2025,11:06:58:839707,103,25.9,57.34,p-cresol,Pre_Puff,4.01
366,23-09-2025,11:07:00:065709,109,25.92,57.31,p-cresol,Pre_Puff,4.07
367,23-09-2025,11:07:01:089707,106,25.91,57.37,p-cresol,Pre_Puff,4.06
368,23-09-2025,11:07:02:113708,103,25.92,57.38,p-cresol,Pre_Puff,4.04
369,23-09-2025,11:07:03:137701,112,25.93,57.33,p-cresol,Pre_Puff,4.07
370,23-09-2025,11:07:04:160701,107,25.95,57.32,p-cresol,Pre_Puff,4.09
371,23-09-2025,11:07:05:182700,109,25.96,57.33,p-cresol,Pre_Puff,4.07
372,23-09-2025,11:07:06:521709,111,25.98,57.35,p-cresol,Pre_Puff,4.08
373,23-09-2025,11:07:07:540707,108,25.98,57.37,p-cresol,Pre_Puff,4.09
374,23-09-2025,11:07:08:574708,106,25.99,57.37,p-cresol,Pre_Puff,4.02
375,23-09-2025,11:07:09:998708,109,25.99,57.35,p-cresol,Pre_Puff,4.07
376,23-09-2025,11:07:11:329708,112,26,57.36,p-cresol,Pre_Puff,4.04
377,23-09-2025,11:07:12:351700,106,26,57.36,p-cresol,Pre_Puff,4.01
378,23-09-2025,11:07:13:687709,112,25.99,57.4,p-cresol,Pre_Puff,4.07
379,23-09-2025,11:07:15:120707,108,26,57.42,p-cresol,Pre_Puff,4.02
380,23-09-2025,11:07:17:683708,110,25.98,57.47,p-cresol,Pre_Puff,4.07
381,23-09-2025,11:07:19:012708,112,25.97,57.52,p-cresol,Pre_Puff,4.07
382,23-09-2025,11:07:20:241708,110,25.98,57.54,p-cresol,Pre_Puff,4.07
383,23-09-2025,11:07:23:517707,111,25.99,57.56,p-cresol,Pre_Puff,4.08
384,23-09-2025,11:07:26:077709,102,25.99,57.55,p-cresol,Pre_Puff,4.02
385,23-09-2025,11:07:28:329707,105,25.99,57.58,p-cresol,Pre_Puff,4.19
386,23-09-2025,11:07:40:312726,109,25.98,57.6,p-cresol,Pre_Puff,4.07
387,23-09-2025,11:07:41:331701,102,25.98,57.61,p-cresol,Pre_Puff,4.01
388,23-09-2025,11:07:42:355703,107,25.98,57.58,p-cresol,Pre_Puff,4.02
389,23-09-2025,11:07:43:380701,105,25.99,57.54,p-cresol,Pre_Puff,4.01
390,23-09-2025,11:07:44:405709,111,25.98,57.49,p-cresol,Pre_Puff,4.07
391,23-09-2025,11:07:45:535709,110,25.98,57.48,p-cresol,Pre_Puff,4.05
392,23-09-2025,11:07:46:558709,111,25.99,57.48,p-cresol,Pre_Puff,4.09
393,23-09-2025,11:07:47:588701,110,25.98,57.45,p-cresol,Pre_Puff,4.06
394,23-09-2025,11:07:48:602703,109,25.99,57.41,p-cresol,Pre_Puff,4.04
395,23-09-2025,11:07:50:042708,109,25.99,57.39,p-cresol,Pre_Puff,4.08
396,23-09-2025,11:07:51:062709,111,25.99,57.38,p-cresol,Pre_Puff,4.09
397,23-09-2025,11:07:52:083702,108,25.99,57.39,p-cresol,Pre_Puff,4.04
398,23-09-2025,11:07:54:646709,104,26,57.41,p-cresol,Pre_Puff,4.03
399,23-09-2025,11:07:55:875708,107,26,57.43,p-cresol,Pre_Puff,4.02
400,23-09-2025,11:07:56:901710,105,25.99,57.48,p-cresol,Pre_Puff,4.03
401,23-09-2025,11:07:58:336708,111,26,57.53,p-cresol,Pre_Puff,4.07
402,23-09-2025,11:07:59:356709,106,25.99,57.58,p-cresol,Pre_Puff,4.01
403,23-09-2025,11:08:00:378702,67,26,57.62,p-cresol,Pre_Puff,4.01
404,23-09-2025,11:08:01:621709,109,25.99,57.65,p-cresol,Pre_Puff,4
405,23-09-2025,11:08:02:633708,106,26,57.65,p-cresol,Pre_Puff,4.02
406,23-09-2025,11:08:03:655703,112,25.98,57.72,p-cresol,Pre_Puff,4.07
407,23-09-2025,11:08:05:401708,111,25.96,57.78,p-cresol,Pre_Puff,4.09
408,23-09-2025,11:08:06:423702,109,25.97,57.8,p-cresol,Pre_Puff,4.07
409,23-09-2025,11:08:07:653709,111,25.98,57.76,p-cresol,Pre_Puff,4.07
410,23-09-2025,11:08:08:677709,110,25.98,57.74,p-cresol,Pre_Puff,4.07
411,23-09-2025,11:08:11:030727,111,25.99,57.71,p-cresol,Pre_Puff,4.06
412,23-09-2025,11:08:12:051702,111,25.99,57.65,p-cresol,Pre_Puff,4.07
413,23-09-2025,11:08:13:077702,110,25.98,57.59,p-cresol,Pre_Puff,4.06
414,23-09-2025,11:08:14:104708,104,25.99,57.55,p-cresol,Pre_Puff,4.03
415,23-09-2025,11:08:15:331890,112,25.99,57.52,p-cresol,Pre_Puff,4.12
416,23-09-2025,11:08:16:352701,109,25.99,57.45,p-cresol,Pre_Puff,4.04
417,23-09-2025,11:08:17:587709,109,26,57.44,p-cresol,Pre_Puff,4.01
418,23-09-2025,11:08:18:607709,106,26,57.42,p-cresol,Pre_Puff,4.03
419,23-09-2025,11:08:19:631702,109,26,57.41,p-cresol,Pre_Puff,4.02
420,23-09-2025,11:08:20:766708,110,26,57.43,p-cresol,Pre_Puff,4.06
421,23-09-2025,11:08:21:785710,110,26.01,57.39,p-cresol,Pre_Puff,4.08
422,23-09-2025,11:08:22:810708,111,26.01,57.34,p-cresol,Pre_Puff,4.07
423,23-09-2025,11:08:23:834836,105,26.01,57.31,p-cresol,Pre_Puff,4
424,23-09-2025,11:08:24:851702,108,26.01,57.3,p-cresol,Pre_Puff,4.03
425,23-09-2025,11:08:25:876702,105,26.02,57.28,p-cresol,Pre_Puff,4.02
426,23-09-2025,11:08:26:944701,110,26,57.31,p-cresol,Pre_Puff,4.06
427,23-09-2025,11:08:28:026703,108,26,57.36,p-cresol,Pre_Puff,4.07
428,23-09-2025,11:08:29:053701,112,26,57.34,p-cresol,Pre_Puff,4.06
429,23-09-2025,11:08:30:180709,111,25.99,57.36,p-cresol,Pre_Puff,4.09
430,23-09-2025,11:08:31:203709,110,26,57.4,p-cresol,Pre_Puff,4.07
431,23-09-2025,11:08:32:331709,110,25.99,57.44,p-cresol,Pre_Puff,4.06
432,23-09-2025,11:08:33:869708,106,26,57.47,p-cresol,Pre_Puff,4.03
433,23-09-2025,11:08:34:892710,107,25.99,57.51,p-cresol,Pre_Puff,4.02
434,23-09-2025,11:08:36:019708,112,26,57.52,p-cresol,Pre_Puff,4.08
435,23-09-2025,11:08:37:144709,107,26.02,57.53,p-cresol,Pre_Puff,4.06
436,23-09-2025,11:08:38:166709,107,26.01,57.51,p-cresol,Pre_Puff,4.05
437,23-09-2025,11:08:40:522709,110,26.02,57.51,p-cresol,Pre_Puff,4.19
438,23-09-2025,11:08:41:547708,109,26.04,57.5,p-cresol,Pre_Puff,4.07
439,23-09-2025,11:08:42:891710,107,26.03,57.5,p-cresol,Pre_Puff,4.01
440,23-09-2025,11:08:45:028708,110,26.04,57.52,p-cresol,Pre_Puff,4.07
441,23-09-2025,11:08:46:572709,110,26.04,57.51,p-cresol,Pre_Puff,4.09
442,23-09-2025,11:08:47:622724,111,26.04,57.53,p-cresol,Pre_Puff,4.02
443,23-09-2025,11:08:48:827709,111,26.05,57.54,p-cresol,Pre_Puff,4.06
444,23-09-2025,11:08:50:153708,111,26.04,57.55,p-cresol,Pre_Puff,4.06
445,23-09-2025,11:08:51:286710,112,26.02,57.66,p-cresol,Pre_Puff,4.07
446,23-09-2025,11:08:52:651726,101,26.02,57.69,p-cresol,Pre_Puff,4
447,23-09-2025,11:08:53:731702,112,26.01,57.72,p-cresol,Pre_Puff,4.06
448,23-09-2025,11:08:54:859709,107,26.02,57.74,p-cresol,Pre_Puff,4.03
449,23-09-2025,11:08:55:882702,106,26.04,57.73,p-cresol,Pre_Puff,4.02
450,23-09-2025,11:08:56:906708,111,26.04,57.73,p-cresol,Pre_Puff,4.09
451,23-09-2025,11:08:58:959710,112,26.04,57.72,p-cresol,Pre_Puff,4.07
452,23-09-2025,11:09:00:084708,111,26.05,57.72,p-cresol,Pre_Puff,4.07
453,23-09-2025,11:09:01:207709,110,26.06,57.69,p-cresol,Pre_Puff,4.18
454,23-09-2025,11:09:02:435709,112,26.07,57.66,p-cresol,Pre_Puff,4.07
455,23-09-2025,11:09:03:460702,110,26.08,57.62,p-cresol,Pre_Puff,4.06
456,23-09-2025,11:09:04:617708,106,26.08,57.57,p-cresol,Pre_Puff,4
457,23-09-2025,11:09:05:708703,111,26.07,57.54,p-cresol,Pre_Puff,4.08
458,23-09-2025,11:09:06:733701,107,26.06,57.55,p-cresol,Pre_Puff,4.07
459,23-09-2025,11:09:07:762709,112,26.07,57.56,p-cresol,Pre_Puff,4.07
460,23-09-2025,11:09:08:784709,112,26.08,57.56,p-cresol,Pre_Puff,4.06
461,23-09-2025,11:09:09:911752,107,26.08,57.58,p-cresol,Pre_Puff,4.07
462,23-09-2025,11:09:11:346710,108,26.07,57.61,p-cresol,Puff,4.02
463,23-09-2025,11:09:12:368713,107,26.08,57.65,p-cresol,Puff,4.04
464,23-09-2025,11:09:13:494710,111,26.09,57.68,p-cresol,Puff,4.18
465,23-09-2025,11:09:14:736712,110,26.09,57.7,p-cresol,Puff,4.06
466,23-09-2025,11:09:16:567712,111,26.08,57.75,p-cresol,Puff,4.19
467,23-09-2025,11:09:17:588885,109,26.08,57.81,p-cresol,Puff,4.06
468,23-09-2025,11:09:18:626710,106,26.08,57.84,p-cresol,Puff,4.04
469,23-09-2025,11:09:19:948713,111,26.07,57.91,p-cresol,Puff,4.06
470,23-09-2025,11:09:20:979710,112,26.08,57.94,p-cresol,Puff,4.08
471,23-09-2025,11:09:22:200712,112,26.09,57.95,p-cresol,Puff,4.16
472,23-09-2025,11:09:23:226705,109,26.09,57.95,p-cresol,Puff,4.07
473,23-09-2025,11:09:24:246705,112,26.08,57.96,p-cresol,Puff,4.07
474,23-09-2025,11:09:25:274710,112,26.06,58.02,p-cresol,Puff,4.07
475,23-09-2025,11:09:26:396713,112,26.07,58.03,p-cresol,Puff,4.08
476,23-09-2025,11:09:27:628710,112,26.06,58.02,p-cresol,Puff,4.03
477,23-09-2025,11:09:28:653712,112,26.07,58.02,p-cresol,Puff,4.19
478,23-09-2025,11:09:29:878712,103,26.06,58,p-cresol,Puff,4.05
479,23-09-2025,11:09:30:902712,111,26.05,58.02,p-cresol,Puff,4.2
480,23-09-2025,11:09:32:133710,106,26.06,58.04,p-cresol,Puff,4.01
481,23-09-2025,11:09:33:155713,111,26.07,58.05,p-cresol,Puff,4.06
482,23-09-2025,11:09:34:281711,111,26.07,58.03,p-cresol,Puff,4.06
483,23-09-2025,11:09:35:407712,111,26.08,58.05,p-cresol,Puff,4.07
484,23-09-2025,11:09:36:638712,112,26.09,58.07,p-cresol,Puff,4.05
485,23-09-2025,11:09:37:660712,113,26.1,58.07,p-cresol,Puff,4.09
486,23-09-2025,11:09:38:682703,112,26.09,58.07,p-cresol,Puff,4.07
487,23-09-2025,11:09:40:118713,112,26.08,58.09,p-cresol,Puff,3.93
488,23-09-2025,11:09:41:140704,114,26.08,58.09,p-cresol,Puff,4.05
489,23-09-2025,11:09:42:373712,112,26.09,58.11,p-cresol,Puff,4.12
490,23-09-2025,11:09:43:394732,111,26.08,58.13,p-cresol,Puff,4.02
491,23-09-2025,11:09:44:424712,114,26.09,58.16,p-cresol,Puff,4.08
492,23-09-2025,11:09:45:852710,111,26.07,58.22,p-cresol,Puff,4.02
493,23-09-2025,11:09:46:876713,112,26.04,58.51,p-cresol,Puff,4.03
494,23-09-2025,11:09:47:901704,112,26.03,58.66,p-cresol,Puff,4.08
495,23-09-2025,11:09:49:131712,112,26.03,58.71,p-cresol,Puff,4.01
496,23-09-2025,11:09:50:155705,113,26.03,58.71,p-cresol,Puff,4.07
497,23-09-2025,11:09:51:177712,115,26.05,58.71,p-cresol,Puff,4.07
498,23-09-2025,11:09:52:613710,115,26.03,58.8,p-cresol,Puff,4.01
499,23-09-2025,11:09:53:634713,118,26.03,58.87,p-cresol,Puff,4.02
500,23-09-2025,11:09:54:656703,123,26.04,58.92,p-cresol,Puff,4.07
501,23-09-2025,11:09:55:991712,117,26.06,58.98,p-cresol,Puff,4.06
502,23-09-2025,11:09:57:016705,115,26.08,58.99,p-cresol,Puff,4.07
503,23-09-2025,11:09:58:040711,103,26.08,59.05,p-cresol,Puff,4.07
504,23-09-2025,11:09:59:471710,118,26.09,59.04,p-cresol,Puff,4.07
505,23-09-2025,11:10:01:007713,124,26.1,58.98,p-cresol,Puff,4.07
506,23-09-2025,11:10:02:031710,118,26.11,58.94,p-cresol,Puff,4.06
507,23-09-2025,11:10:03:062712,122,26.12,58.9,p-cresol,Puff,4.07
508,23-09-2025,11:10:04:181712,121,26.13,58.87,p-cresol,Puff,4.02
509,23-09-2025,11:10:05:412712,125,26.13,58.82,p-cresol,Puff,4.08
510,23-09-2025,11:10:06:434710,126,26.13,58.81,p-cresol,Puff,4.07
511,23-09-2025,11:10:07:462713,128,26.15,58.8,p-cresol,Puff,4.07
512,23-09-2025,11:10:08:484710,128,26.17,58.78,p-cresol,Puff,4.06
513,23-09-2025,11:10:09:918712,137,26.18,58.76,p-cresol,Puff,4.08
514,23-09-2025,11:10:11:043712,131,26.18,58.78,p-cresol,Puff,4.19
515,23-09-2025,11:10:12:067711,128,26.2,58.8,p-cresol,Puff,4.07
516,23-09-2025,11:10:13:090710,135,26.2,58.78,p-cresol,Puff,4.06
517,23-09-2025,11:10:14:424713,144,26.21,58.79,p-cresol,Puff,4.06
518,23-09-2025,11:10:15:446710,146,26.23,58.76,p-cresol,Puff,4.09
519,23-09-2025,11:10:16:473712,147,26.24,58.71,p-cresol,Puff,4.18
520,23-09-2025,11:10:17:597712,144,26.24,58.69,p-cresol,Puff,4.02
521,23-09-2025,11:10:18:724712,149,26.24,58.69,p-cresol,Puff,4.07
522,23-09-2025,11:10:19:854710,146,26.25,58.69,p-cresol,Puff,3.89
523,23-09-2025,11:10:20:873713,146,26.24,58.68,p-cresol,Puff,4.01
524,23-09-2025,11:10:22:307710,149,26.24,58.71,p-cresol,Puff,4.07
525,23-09-2025,11:10:23:445712,148,26.24,58.73,p-cresol,Puff,4.06
526,23-09-2025,11:10:24:559711,144,26.19,59.81,p-cresol,Puff,4.07
527,23-09-2025,11:10:25:583712,140,26.16,59.75,p-cresol,Puff,4.09
528,23-09-2025,11:10:26:607710,136,26.16,59.69,p-cresol,Puff,4.02
529,23-09-2025,11:10:27:630706,130,26.18,59.56,p-cresol,Puff,4.19
530,23-09-2025,11:10:29:374711,128,26.18,59.43,p-cresol,Puff,4.02
531,23-09-2025,11:10:30:398712,128,26.19,59.34,p-cresol,Puff,4
532,23-09-2025,11:10:31:419705,128,26.21,59.27,p-cresol,Puff,4.09
533,23-09-2025,11:10:32:444712,125,26.2,59.2,p-cresol,Puff,4.09
534,23-09-2025,11:10:33:880710,118,26.2,59.18,p-cresol,Puff,4.02
535,23-09-2025,11:10:34:901713,125,26.2,59.13,p-cresol,Puff,4.03
536,23-09-2025,11:10:36:747710,126,26.19,59.13,p-cresol,Puff,4.06
537,23-09-2025,11:10:37:768711,126,26.2,59.13,p-cresol,Puff,4.06
538,23-09-2025,11:10:38:790705,133,26.2,59.13,p-cresol,Puff,4.09
539,23-09-2025,11:10:40:331712,126,26.21,59.13,p-cresol,Puff,4.06
540,23-09-2025,11:10:41:352710,121,26.21,59.1,p-cresol,Puff,4.03
541,23-09-2025,11:10:42:374706,125,26.22,59.1,p-cresol,Puff,4.06
542,23-09-2025,11:10:43:401703,119,26.24,59.05,p-cresol,Puff,4.01
543,23-09-2025,11:10:44:734712,127,26.24,59.02,p-cresol,Puff,4.06
544,23-09-2025,11:10:45:758712,125,26.25,59,p-cresol,Puff,4.09
545,23-09-2025,11:10:46:778705,121,26.24,58.99,p-cresol,Puff,4.03
546,23-09-2025,11:10:47:805710,123,26.25,59,p-cresol,Puff,4.07
547,23-09-2025,11:10:49:239713,123,26.25,59,p-cresol,Puff,4.05
548,23-09-2025,11:10:50:261710,121,26.26,59,p-cresol,Puff,4.08
549,23-09-2025,11:10:51:285712,123,26.26,59.01,p-cresol,Puff,4.07
550,23-09-2025,11:10:52:413712,130,26.28,58.98,p-cresol,Puff,4.07
551,23-09-2025,11:10:53:745712,122,26.28,58.96,p-cresol,Puff,4.07
552,23-09-2025,11:10:54:767710,121,26.28,58.95,p-cresol,Puff,4.09
553,23-09-2025,11:10:55:791713,123,26.28,58.94,p-cresol,Puff,4.01
554,23-09-2025,11:10:56:919710,122,26.27,58.94,p-cresol,Puff,4.07
555,23-09-2025,11:10:57:938705,123,26.28,58.94,p-cresol,Puff,4.08
556,23-09-2025,11:10:58:963704,127,26.27,58.94,p-cresol,Puff,4.07
557,23-09-2025,11:10:59:987705,125,26.27,58.95,p-cresol,Puff,4.07
558,23-09-2025,11:11:01:221710,130,26.25,59.01,p-cresol,Puff,4.07
559,23-09-2025,11:11:02:551713,130,26.24,59.1,p-cresol,Puff,4.1
560,23-09-2025,11:11:03:676710,134,26.24,59.11,p-cresol,Puff,4.07
561,23-09-2025,11:11:04:700712,137,26.25,59.12,p-cresol,Puff,4.06
562,23-09-2025,11:11:05:721704,138,26.25,59.12,p-cresol,Puff,4.07
563,23-09-2025,11:11:06:955712,140,26.25,59.16,p-cresol,Puff,4.07
564,23-09-2025,11:11:08:081710,142,26.26,59.17,p-cresol,Puff,4.05
565,23-09-2025,11:11:09:103713,144,26.25,59.27,p-cresol,Puff,4.05
566,23-09-2025,11:11:10:946727,135,26.25,59.34,p-cresol,Puff,4.11
567,23-09-2025,11:11:12:282710,134,26.26,59.36,p-cresol,Puff,4.06
568,23-09-2025,11:11:13:300703,133,26.28,59.36,p-cresol,Puff,4.07
569,23-09-2025,11:11:14:532710,134,26.28,59.39,p-cresol,Puff,4.07
570,23-09-2025,11:11:15:657758,154,26.3,59.4,p-cresol,Puff,4.06
571,23-09-2025,11:11:17:092711,163,26.31,59.4,p-cresol,Puff,4.11
572,23-09-2025,11:11:18:116709,157,26.32,59.39,p-cresol,Puff,4.03
573,23-09-2025,11:11:19:137703,155,26.33,59.36,p-cresol,Puff,4.02
574,23-09-2025,11:11:20:159703,163,26.34,59.36,p-cresol,Puff,4.07
575,23-09-2025,11:11:21:184703,172,26.36,59.32,p-cresol,Puff,3.95
576,23-09-2025,11:11:22:249702,169,26.37,59.26,p-cresol,Puff,4.07
577,23-09-2025,11:11:23:334704,159,26.37,59.24,p-cresol,Puff,4.07
578,23-09-2025,11:11:24:465709,154,26.38,59.23,p-cresol,Puff,4.07
579,23-09-2025,11:11:25:486711,160,26.4,59.21,p-cresol,Puff,4.06
580,23-09-2025,11:11:26:719710,166,26.4,59.18,p-cresol,Puff,4.07
581,23-09-2025,11:11:27:740703,176,26.4,59.18,p-cresol,Puff,4.06
582,23-09-2025,11:11:28:865709,184,26.41,59.17,p-cresol,Puff,4.02
583,23-09-2025,11:11:30:199712,176,26.41,59.16,p-cresol,Puff,4.06
584,23-09-2025,11:11:31:221709,174,26.43,59.13,p-cresol,Puff,4.06
585,23-09-2025,11:11:32:347710,179,26.44,59.09,p-cresol,Puff,4.06
586,23-09-2025,11:11:33:473710,182,26.44,59.08,p-cresol,Puff,4.06
587,23-09-2025,11:11:34:703710,181,26.43,59.09,p-cresol,Puff,4.06
588,23-09-2025,11:11:35:730709,176,26.43,59.13,p-cresol,Puff,4.08
589,23-09-2025,11:11:36:958711,182,26.44,59.13,p-cresol,Puff,4.09
590,23-09-2025,11:11:37:979709,179,26.45,59.06,p-cresol,Puff,4.06
591,23-09-2025,11:11:39:107710,176,26.47,59.01,p-cresol,Puff,4.05
592,23-09-2025,11:11:40:439710,169,26.46,58.99,p-cresol,Puff,4.07
593,23-09-2025,11:11:41:770710,159,26.47,59,p-cresol,Puff,4.07
594,23-09-2025,11:11:42:793702,160,26.47,58.98,p-cresol,Puff,4.08
595,23-09-2025,11:11:43:920712,159,26.47,58.98,p-cresol,Puff,4.07
596,23-09-2025,11:11:45:251709,160,26.48,58.99,p-cresol,Puff,4.07
597,23-09-2025,11:11:46:273710,161,26.48,58.97,p-cresol,Puff,4.07
598,23-09-2025,11:11:47:301710,155,26.5,58.95,p-cresol,Puff,4.04
599,23-09-2025,11:11:48:735710,160,26.49,58.95,p-cresol,Puff,4.07
600,23-09-2025,11:11:50:065709,162,26.49,58.98,p-cresol,Puff,4.07
601,23-09-2025,11:11:51:090712,158,26.5,59,p-cresol,Puff,4.06
602,23-09-2025,11:11:52:108702,159,26.51,58.95,p-cresol,Puff,4.02
603,23-09-2025,11:11:53:138703,160,26.52,58.92,p-cresol,Puff,4.05
604,23-09-2025,11:11:54:160760,164,26.54,58.89,p-cresol,Puff,4.04
605,23-09-2025,11:11:55:180703,167,26.52,58.88,p-cresol,Puff,4.07
606,23-09-2025,11:11:56:411709,160,26.52,58.92,p-cresol,Puff,4.08
607,23-09-2025,11:11:57:432704,157,26.51,58.99,p-cresol,Puff,4.09
608,23-09-2025,11:11:58:459709,155,26.51,58.99,p-cresol,Puff,4.06
609,23-09-2025,11:11:59:689710,158,26.51,58.97,p-cresol,Puff,4.07
610,23-09-2025,11:12:00:815710,160,26.53,58.95,p-cresol,Puff,4.06
611,23-09-2025,11:12:01:842710,158,26.53,58.9,p-cresol,Puff,4.06
612,23-09-2025,11:12:02:863702,150,26.54,58.86,p-cresol,Puff,4.02
613,23-09-2025,11:12:03:886704,153,26.53,58.81,p-cresol,Puff,4.02
614,23-09-2025,11:12:05:117709,158,26.55,58.76,p-cresol,Puff,4.04
615,23-09-2025,11:12:06:139710,145,26.55,58.7,p-cresol,Puff,4.01
616,23-09-2025,11:12:07:163710,150,26.56,58.65,p-cresol,Puff,4.09
617,23-09-2025,11:12:08:598710,148,26.55,58.57,p-cresol,Puff,4.07
618,23-09-2025,11:12:09:621709,144,26.56,58.52,p-cresol,Puff,4.01
619,23-09-2025,11:12:10:644712,144,26.56,58.48,p-cresol,Puff,4.03
