SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_Gas(kOhm),SGP40_VOC,Activated,Concentration,Distance
749,28-07-2025,22:11:09:084529,Puff,338,122,4095,30.17,61.84,119.91,30838,YES,N/A,0
750,28-07-2025,22:11:13:690525,Puff,338,123,4095,30.02,62.06,112.55,30835,YES,N/A,0
751,28-07-2025,22:11:15:496529,Puff,338,123,4095,30.07,62.01,116.31,30836,YES,N/A,0
752,28-07-2025,22:11:18:702525,Puff,338,79,4095,30.04,62.05,113.68,30836,YES,N/A,0
753,28-07-2025,22:11:20:508529,Puff,338,112,4095,30.09,62.02,116.71,30840,YES,N/A,0
754,28-07-2025,22:11:22:314526,Puff,338,117,4095,30.12,61.96,118.16,30836,YES,N/A,0
755,28-07-2025,22:11:24:120529,Puff,338,78,4095,30.14,61.93,119.4,30842,YES,N/A,0
756,28-07-2025,22:11:25:926526,Puff,338,121,4095,30.15,61.87,118.9,30842,YES,N/A,0
757,28-07-2025,22:11:27:732529,Puff,338,123,4095,30.15,61.87,119.65,30843,YES,N/A,0
758,28-07-2025,22:11:30:938525,Puff,338,122,4095,30.07,62.01,115.44,30841,YES,N/A,0
759,28-07-2025,22:11:35:542527,Puff,338,151,4095,29.97,62.36,110.65,30836,YES,N/A,0
760,28-07-2025,22:11:47:149523,Post-Puff,338,125,4095,29.83,62.83,104.23,30823,YES,N/A,0
761,28-07-2025,22:11:48:955528,Post-Puff,338,96,4095,29.96,62.68,110.23,30832,YES,N/A,0
762,28-07-2025,22:11:54:961523,Post-Puff,338,125,4095,29.9,62.68,105.72,30828,YES,N/A,0
763,28-07-2025,22:11:56:767528,Post-Puff,338,119,4095,29.99,62.61,110.87,30829,YES,N/A,0
